Contig,Breadth,Depth avg,Depth median,readsGB,type,count,std,min,25%,75%,max,count_nonzero,count_unique,count_unique_nonzero,expected_value,expected_value_int,err,AE,RAE,std_res
NZ_CP053893.1.region004,0.9837228288600878,3.992219513460242,4.0,0.07,mapping_MapQ30,,,,,,,,,,4.151883982600997,4.0,-0.15188398260099678,0.15188398260099678,0.03658194285714295,-0.08010897034309242
NZ_CP053893.1.region003,0.9773462783171522,3.703993578165764,3.0,0.07,mapping_MapQ30,,,,,,,,,,4.151883982600997,4.0,-1.1518839826009968,1.1518839826009968,0.2774364571428572,-0.6075442467378442
NZ_CP053893.1.region002,0.9818282492701096,20.412817226352217,5.0,0.07,mapping_MapQ30,,,,,,,,,,4.151883982600997,4.0,0.8481160173990032,0.8481160173990032,0.2042725714285713,0.4473263060516594
NZ_CP053893.1.region005,0.9638400969109632,3.569958524476843,3.0,0.07,mapping_MapQ30,,,,,,,,,,4.151883982600997,4.0,-1.1518839826009968,1.1518839826009968,0.2774364571428572,-0.6075442467378442
NC_014328.1.region003,0.9566788743253662,3.4882889235883745,3.0,0.07,mapping_MapQ30,,,,,,,,,,4.151883982600997,4.0,-1.1518839826009968,1.1518839826009968,0.2774364571428572,-0.6075442467378442
NZ_CP053893.1.region006,0.979913294797688,4.572334463943371,4.0,0.07,mapping_MapQ30,,,,,,,,,,4.151883982600997,4.0,-0.15188398260099678,0.15188398260099678,0.03658194285714295,-0.08010897034309242
NC_014328.1.region001,0.985786690171882,3.659997764613837,3.0,0.07,mapping_MapQ30,,,,,,,,,,4.151883982600997,4.0,-1.1518839826009968,1.1518839826009968,0.2774364571428572,-0.6075442467378442
NC_014328.1.region005,0.9522486221110648,4.094406614785992,4.0,0.07,mapping_MapQ30,,,,,,,,,,4.151883982600997,4.0,-0.15188398260099678,0.15188398260099678,0.03658194285714295,-0.08010897034309242
NZ_LT906470.1.region002,0.9687577485742624,3.885461991297671,3.0,0.07,mapping_MapQ30,,,,,,,,,,4.151883982600997,4.0,-1.1518839826009968,1.1518839826009968,0.2774364571428572,-0.6075442467378442
NZ_LT906470.1.region003,0.9722158438576348,3.602314596126594,3.0,0.07,mapping_MapQ30,,,,,,,,,,4.151883982600997,4.0,-1.1518839826009968,1.1518839826009968,0.2774364571428572,-0.6075442467378442
NC_014328.1.region002,0.96391996218686,3.404489484581018,3.0,0.07,mapping_MapQ30,,,,,,,,,,4.151883982600997,4.0,-1.1518839826009968,1.1518839826009968,0.2774364571428572,-0.6075442467378442
NZ_LT906445.1.region001,0.9660681399631676,3.4937806795977697,3.0,0.07,mapping_MapQ30,,,,,,,,,,4.151883982600997,4.0,-1.1518839826009968,1.1518839826009968,0.2774364571428572,-0.6075442467378442
NZ_CP020566.1.region001,0.9662078173196446,3.777719540668032,4.0,0.07,mapping_MapQ30,,,,,,,,,,4.151883982600997,4.0,-0.15188398260099678,0.15188398260099678,0.03658194285714295,-0.08010897034309242
NC_014328.1.region004,0.98014383282826,4.1047069681587445,4.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-0.4484471242153534,0.4484471242153534,0.10080981333333336,-0.2365268329089565
NZ_CP053893.1.region001,0.9851120077918464,3.639736346516008,4.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-0.4484471242153534,0.4484471242153534,0.10080981333333336,-0.2365268329089565
NZ_LT906470.1.region001,0.9892530285193484,4.270940499040307,4.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-0.4484471242153534,0.4484471242153534,0.10080981333333336,-0.2365268329089565
NZ_CP053893.1.region004,0.9867333401367486,4.2195159789016445,4.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-0.4484471242153534,0.4484471242153534,0.10080981333333336,-0.2365268329089565
NZ_CP053893.1.region003,0.957340394233598,3.6454107764802295,3.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-1.4484471242153534,1.4484471242153534,0.32560736,-0.7639621093037083
NZ_CP053893.1.region002,0.9749320446994866,21.502839735646425,4.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-0.4484471242153534,0.4484471242153534,0.10080981333333336,-0.2365268329089565
NZ_CP053893.1.region005,0.975893397940642,3.6890050893743793,3.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-1.4484471242153534,1.4484471242153534,0.32560736,-0.7639621093037083
NC_014328.1.region003,0.9560042405551272,3.769746458994909,3.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-1.4484471242153534,1.4484471242153534,0.32560736,-0.7639621093037083
NZ_CP053893.1.region006,0.9769267822736032,4.827030225334057,4.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-0.4484471242153534,0.4484471242153534,0.10080981333333336,-0.2365268329089565
NC_014328.1.region001,0.9648523578669016,3.762704122416352,4.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-0.4484471242153534,0.4484471242153534,0.10080981333333336,-0.2365268329089565
NC_014328.1.region005,0.9763327312306054,3.8878557874762807,3.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-1.4484471242153534,1.4484471242153534,0.32560736,-0.7639621093037083
NZ_LT906470.1.region002,0.9811554673939996,4.124147081122062,4.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-0.4484471242153534,0.4484471242153534,0.10080981333333336,-0.2365268329089565
NZ_LT906470.1.region003,0.9795177956371988,3.802381733789676,4.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-0.4484471242153534,0.4484471242153534,0.10080981333333336,-0.2365268329089565
NC_014328.1.region002,0.9792027729636048,3.773451327433628,4.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-0.4484471242153534,0.4484471242153534,0.10080981333333336,-0.2365268329089565
NZ_LT906445.1.region001,0.9861878453038674,3.8891690009337063,4.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-0.4484471242153534,0.4484471242153534,0.10080981333333336,-0.2365268329089565
NZ_CP020566.1.region001,0.968371621932692,3.8311780926119616,4.0,0.075,mapping_MapQ30,,,,,,,,,,4.448447124215353,4.0,-0.4484471242153534,0.4484471242153534,0.10080981333333336,-0.2365268329089565
NC_014328.1.region004,0.9990953910172328,8.007333967132961,7.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-1.3037679652019936,1.3037679652019936,0.1570092000000001,-0.6876532170809366
NZ_CP053893.1.region001,0.998747738973146,7.3679297854555585,7.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-1.3037679652019936,1.3037679652019936,0.1570092000000001,-0.6876532170809366
NZ_LT906470.1.region001,0.9998860745072724,7.65476642612989,7.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-1.3037679652019936,1.3037679652019936,0.1570092000000001,-0.6876532170809366
NZ_CP053893.1.region004,0.999540769466272,7.809842258410332,7.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-1.3037679652019936,1.3037679652019936,0.1570092000000001,-0.6876532170809366
NZ_CP053893.1.region003,0.9993135235853684,6.839892051030422,6.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-2.3037679652019936,2.3037679652019936,0.2774364571428572,-1.2150884934756885
NZ_CP053893.1.region002,0.9996979764421624,39.70689828801611,8.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-0.30376796520199356,0.30376796520199356,0.03658194285714295,-0.16021794068618483
NZ_CP053893.1.region005,0.9986371895820716,6.81724033358605,7.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-1.3037679652019936,1.3037679652019936,0.1570092000000001,-0.6876532170809366
NC_014328.1.region003,0.9982652274479568,7.174309712299672,7.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-1.3037679652019936,1.3037679652019936,0.1570092000000001,-0.6876532170809366
NZ_CP053893.1.region006,0.9991329479768786,8.195834538617298,8.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-0.30376796520199356,0.30376796520199356,0.03658194285714295,-0.16021794068618483
NC_014328.1.region001,0.999283825473777,6.932024918683499,7.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-1.3037679652019936,1.3037679652019936,0.1570092000000001,-0.6876532170809366
NC_014328.1.region005,0.9998147376221572,7.896836058739056,7.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-1.3037679652019936,1.3037679652019936,0.1570092000000001,-0.6876532170809366
NZ_LT906470.1.region002,0.999907017108852,7.639006850376615,7.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-1.3037679652019936,1.3037679652019936,0.1570092000000001,-0.6876532170809366
NZ_LT906470.1.region003,0.999678530424799,7.345828739434031,7.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-1.3037679652019936,1.3037679652019936,0.1570092000000001,-0.6876532170809366
NC_014328.1.region002,0.9996323722493566,6.5795944100031525,6.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-2.3037679652019936,2.3037679652019936,0.2774364571428572,-1.2150884934756885
NZ_LT906445.1.region001,0.9996777163904236,6.794639156265832,7.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-1.3037679652019936,1.3037679652019936,0.1570092000000001,-0.6876532170809366
NZ_CP020566.1.region001,0.9997237696238664,7.156343541330878,7.0,0.14,mapping_MapQ30,,,,,,,,,,8.303767965201994,8.0,-1.3037679652019936,1.3037679652019936,0.1570092000000001,-0.6876532170809366
NC_014328.1.region004,0.9999095391017232,8.147736011218166,7.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-2.49002053165942,2.49002053165942,0.26238304999999995,-1.313324667344393
NZ_CP053893.1.region001,0.9996289596957468,8.052243307196214,8.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NZ_LT906470.1.region001,0.999620248357574,8.2109941875926,8.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NZ_CP053893.1.region004,0.9995917950811308,8.771771311893824,8.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NZ_CP053893.1.region003,1.0,8.532754731783857,8.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NZ_CP053893.1.region002,0.9998993254807208,45.615988723318566,9.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-0.49002053165941994,0.49002053165941994,0.05163534999999997,-0.2584541145548894
NZ_CP053893.1.region005,0.9995760145366444,7.758134884566442,8.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NC_014328.1.region003,0.9987471087124132,8.642140306860947,8.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NZ_CP053893.1.region006,0.99995183044316,9.143022303579173,8.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NC_014328.1.region001,0.999614367562803,8.285367869936621,8.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NC_014328.1.region005,0.9999073688110788,8.341655472694427,7.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-2.49002053165942,2.49002053165942,0.26238304999999995,-1.313324667344393
NZ_LT906470.1.region002,0.9998450285147532,8.601475557208841,8.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NZ_LT906470.1.region003,0.9989437428243398,7.108082015446856,7.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-2.49002053165942,2.49002053165942,0.26238304999999995,-1.313324667344393
NC_014328.1.region002,1.0,7.836510687463893,8.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NZ_LT906445.1.region001,0.9998158379373848,7.937051022287714,8.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NZ_CP020566.1.region001,0.9999079232079554,8.32077904139233,8.0,0.16,mapping_MapQ30,,,,,,,,,,9.49002053165942,9.0,-1.49002053165942,1.49002053165942,0.15700919999999996,-0.7858893909496413
NC_014328.1.region004,0.9999095391017232,8.360474057990682,8.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NZ_CP053893.1.region001,0.9999536199619684,7.539935064935065,7.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-2.1934573900450633,2.1934573900450633,0.23858895483870968,-1.156906804778529
NZ_LT906470.1.region001,0.9981012417878709,8.108092683483621,8.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NZ_CP053893.1.region004,0.999540769466272,7.968043289601307,7.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-2.1934573900450633,2.1934573900450633,0.23858895483870968,-1.156906804778529
NZ_CP053893.1.region003,0.9996077277630676,7.722015108407731,7.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-2.1934573900450633,2.1934573900450633,0.23858895483870968,-1.156906804778529
NZ_CP053893.1.region002,0.9998993254807208,43.88365888038663,9.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-0.19345739004506335,0.19345739004506335,0.02104294193548387,-0.1020362519890253
NZ_CP053893.1.region005,0.998304058146578,7.796960320349472,8.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NC_014328.1.region003,0.9999518118735544,8.244759288708979,8.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NZ_CP053893.1.region006,1.0,9.176926782273602,8.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NC_014328.1.region001,0.999614367562803,7.601212455221824,7.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-2.1934573900450633,2.1934573900450633,0.23858895483870968,-1.156906804778529
NC_014328.1.region005,0.9999073688110788,8.370512761128353,7.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-2.1934573900450633,2.1934573900450633,0.23858895483870968,-1.156906804778529
NZ_LT906470.1.region002,0.9999690057029508,8.52010042463503,8.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NZ_LT906470.1.region003,0.9996326061997703,7.675655809252539,8.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NC_014328.1.region002,0.9998949634998162,7.306738799306686,7.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-2.1934573900450633,2.1934573900450633,0.23858895483870968,-1.156906804778529
NZ_LT906445.1.region001,0.9998158379373848,8.131285687972003,8.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-1.1934573900450633,1.1934573900450633,0.12981594838709679,-0.6294715283837772
NZ_CP020566.1.region001,0.9999539616039778,7.651427255985267,7.0,0.155,mapping_MapQ30,,,,,,,,,,9.193457390045063,9.0,-2.1934573900450633,2.1934573900450633,0.23858895483870968,-1.156906804778529
NC_014328.1.region004,1.0,12.63096476548012,12.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-1.0487782310317026,1.0487782310317026,0.08037367272727271,-0.553162636161005
NZ_CP053893.1.region001,0.9999536199619684,11.263079777365492,11.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-2.0487782310317026,2.0487782310317026,0.1570092,-1.0805979125557568
NZ_LT906470.1.region001,1.0,11.543386625147154,11.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-2.0487782310317026,2.0487782310317026,0.1570092,-1.0805979125557568
NZ_CP053893.1.region004,1.0,12.206194509643842,11.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-2.0487782310317026,2.0487782310317026,0.1570092,-1.0805979125557568
NZ_CP053893.1.region003,1.0,11.069971560262822,11.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-2.0487782310317026,2.0487782310317026,0.1570092,-1.0805979125557568
NZ_CP053893.1.region002,1.0,63.52501761804088,12.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-1.0487782310317026,1.0487782310317026,0.08037367272727271,-0.553162636161005
NZ_CP053893.1.region005,1.0,11.17855844942459,11.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-2.0487782310317026,2.0487782310317026,0.1570092,-1.0805979125557568
NC_014328.1.region003,1.0,11.618542791056283,11.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-2.0487782310317026,2.0487782310317026,0.1570092,-1.0805979125557568
NZ_CP053893.1.region006,1.0,13.397639691714836,12.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-1.0487782310317026,1.0487782310317026,0.08037367272727271,-0.553162636161005
NC_014328.1.region001,1.0,9.956203173204054,10.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-3.0487782310317026,3.0487782310317026,0.23364472727272725,-1.6080331889505086
NC_014328.1.region005,1.0,12.05798712426474,11.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-2.0487782310317026,2.0487782310317026,0.1570092,-1.0805979125557568
NZ_LT906470.1.region002,0.9999380114059012,11.960510817680245,11.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-2.0487782310317026,2.0487782310317026,0.1570092,-1.0805979125557568
NZ_LT906470.1.region003,1.0,10.732169919632604,11.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-2.0487782310317026,2.0487782310317026,0.1570092,-1.0805979125557568
NC_014328.1.region002,1.0,10.4951420618665,10.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-3.0487782310317026,3.0487782310317026,0.23364472727272725,-1.6080331889505086
NZ_LT906445.1.region001,1.0,10.5994014732965,10.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-3.0487782310317026,3.0487782310317026,0.23364472727272725,-1.6080331889505086
NZ_CP020566.1.region001,0.9999079232079554,10.551038261430085,10.0,0.22,mapping_MapQ30,,,,,,,,,,13.048778231031703,13.0,-3.0487782310317026,3.0487782310317026,0.23364472727272725,-1.6080331889505086
NC_014328.1.region004,0.6362114975801709,1.6674249964453292,1.0,0.02,mapping_MapQ30,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_CP053893.1.region001,0.6463985900468439,1.4909234411996843,1.0,0.02,mapping_MapQ30,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_LT906470.1.region001,0.6360080507348195,1.6036541676618103,1.0,0.02,mapping_MapQ30,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_CP053893.1.region004,0.6863965710786815,1.6300178412132025,1.0,0.02,mapping_MapQ30,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_CP053893.1.region003,0.6008629989212514,1.5799738860780153,1.0,0.02,mapping_MapQ30,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_CP053893.1.region002,0.7062820900030202,8.273537167700093,2.0,0.02,mapping_MapQ30,,,,,,,,,,1.1862525664574275,1.0,0.8137474335425725,0.8137474335425725,0.6859816000000001,0.4291991025260467
NZ_CP053893.1.region005,0.5946850393700788,1.515926972729356,1.0,0.02,mapping_MapQ30,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NC_014328.1.region003,0.6283731688511951,1.583819018404908,1.0,0.02,mapping_MapQ30,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NZ_CP053893.1.region006,0.6745664739884393,1.9387317909168809,1.0,0.02,mapping_MapQ30,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NC_014328.1.region001,0.6428492728074041,1.5907961264889878,1.0,0.02,mapping_MapQ30,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
NC_014328.1.region005,0.6492056875549997,1.6268103017764144,1.0,0.02,mapping_MapQ30,,,,,,,,,,1.1862525664574275,1.0,-0.1862525664574275,0.1862525664574275,0.15700919999999996,-0.09823617386870516
